,0,p_value
1448452975,0.265113258,0.188546715
1448452990,0.337715042,0.025221017
1448453005,0.284995498,0.013721699
1448453020,0.230323658,0.010354607
1448453035,0.184173061,0.044110647
1448453050,0.234955779,0.011130771
1448453065,0.378697159,0.010465293
1448453080,0.511664329,0.002149128
1448453095,0.523634494,0.002024267
1448453110,0.43995206,0.017489971
1448453125,0.284993537,0.009917247
1448453140,0.209764678,0.018714201
1448453155,0.260632806,0.060202534
1448453170,0.25005303,0.017162331
1448453185,0.195222055,0.048596262
1448453200,0.127138113,0.1557371
1448453215,0.149473902,0.276991353
1448453230,0.252129026,0.289285599
1448453245,0.194592314,0.204848273
1448453260,0.123984189,0.085590434
1448453275,0.319209301,0.017876707
1448453290,0.543321801,0.009777051
1448453305,0.505018237,0.003849917
1448453320,0.307407486,0.054910133
1448453335,0.178695986,0.057224241
1448453350,0.15484522,0.07669253
1448453365,0.139987285,0.143282458
1448453380,0.303807846,0.023443147
1448453395,0.58378904,0.045181736
1448453410,0.500899981,0.001073211
1448453425,0.281783113,0.000672565
1448453440,0.25909481,0.051417615
1448453455,0.22999974,0.059275896
1448453470,0.161442018,0.036070546
1448453485,0.16286882,0.108163574
1448453500,0.147034219,0.133856948
1448453515,0.091062287,0.172525038
1448453530,0.061729469,0.345871913
1448453545,0.034687678,0.251967635
1448453560,0.027935817,0.223337021
1448453575,0.032253198,0.332949551
1448453590,0.052691538,0.320362312
1448453605,0.071589231,0.343798308
1448453620,0.078291324,0.31709999
1448453635,0.137065306,0.110318632
1448453650,0.197431195,0.029636528
1448453665,0.145618206,0.072263466
1448453680,0.090187105,0.22775259
1448453695,0.106203822,0.325817633
1448453710,0.125342467,0.236628921
1448453725,0.156395803,0.107475323
1448453740,0.248798724,0.015356039
1448453755,0.320598456,0.022250527
1448453770,0.239687603,0.063758863
1448453785,0.113137108,0.176281133
1448453800,0.124963073,0.216429254
1448453815,0.291593755,0.136705097
1448453830,0.37964845,0.040591948
1448453845,0.328783218,0.056615582
1448453860,0.314398156,0.022896042
1448453875,0.339614033,0.077757314
1448453890,0.251519832,0.053406529
1448453905,0.190046859,0.044233392
1448453920,0.274671863,0.014910163
1448453935,0.406892253,0.006436969
1448453950,0.485453645,0.007090592
1448453965,0.386344242,0.00250176
1448453980,0.217281242,0.023532866
1448453995,0.14579959,0.181941432
1448454010,0.158813803,0.095006788
1448454025,0.181186238,0.043637976
1448454040,0.18348399,0.027654275
1448454055,0.116319621,0.105231882
1448454070,0.077878248,0.163338532
1448454085,0.107412301,0.122858616
1448454100,0.122595825,0.117684539
1448454115,0.117985854,0.017271128
1448454130,0.157672975,0.103571035
1448454145,0.201328417,0.184955029
1448454160,0.218583268,0.140049936
1448454175,0.254520486,0.118273516
1448454190,0.270307675,0.037583589
1448454205,0.217024269,0.071413484
1448454220,0.127846642,0.158370447
1448454235,0.12093036,0.23478404
1448454250,0.147106717,0.230999838
1448454265,0.16806492,0.030138079
1448454280,0.211221642,0.011247568
1448454295,0.173284086,0.084158322
