,0,p_value,relevant,trigger
1447846380,0.10452363637542944,0.3920543109421683,,
1447846395,0.1395642859699576,0.2474676927194337,,
1447846410,0.1406838756134754,0.3655445896103763,,
1447846425,0.098387365775062,0.3675020955476854,,OK; 
1447846440,0.12182029300826355,0.3757259852030358,,
1447846455,0.1803690498407164,0.1640411465220324,,
1447846470,0.15825963417040115,0.15983777302512622,,
1447846485,0.11036980827231777,0.3945924060782525,,
1447846500,0.06118973024918575,0.38071397693548414,,
1447846515,0.04947899442287414,0.348954127727243,,
1447846530,0.1676255182513569,0.37131538551687504,,
1447846545,0.3063303590470009,0.15384861713342055,,
1447846560,0.29949831654474496,0.09936389616919664,,
1447846575,0.255309269917824,0.15491043453870487,,
1447846590,0.2420407777398636,0.3776963976848315,,
1447846605,0.1811799685164408,0.181536835490644,,
1447846620,0.10557202124178107,0.30833265607373755,,
1447846635,0.10883187816099132,0.28350896351471955,,
1447846650,0.15012272493236098,0.14796897119989866,,
1447846665,0.1903823451337302,0.024910888593097227,True,
1447846680,0.2158865041669752,0.023219870786340385,True,
1447846695,0.2275103073987305,0.01540393420066236,True,
1447846710,0.2595249547777616,0.007665514538571159,True,
1447846725,0.3335560187564157,0.04425124741077049,True,
1447846740,0.3374250060728849,0.13045521762118978,,
1447846755,0.18911646372998864,0.14372454364510354,,
1447846770,0.08415603647421609,0.3620357153411146,,
1447846785,0.06747593925237604,0.3901625409399195,,OK; 
1447846800,0.07627878012650367,0.3560162850866189,,
1447846815,0.07856924606069181,0.3801238538800904,,
1447846830,0.06376419805842072,0.20824045334228405,,
1447846845,0.0793996310448864,0.1882029123062135,,
1447846860,0.11012415912179316,0.3929675360858688,,
1447846875,0.08524264772885487,0.3849199214994024,,
1447846890,0.06013247969581125,0.3767549898480665,,
1447846905,0.08029929735077351,0.399270784798934,,OK; 
1447846920,0.1000233132864058,0.35089158006280025,,
1447846935,0.10479153339997037,0.2548562122612025,,
1447846950,0.08979998521248299,0.29899523984764137,,
1447846965,0.06151894425333763,0.37959686466358544,,
1447846980,0.040498430761574535,0.3598450736595414,,
1447846995,0.06773405091425358,0.32805163933958553,,
1447847010,0.15613201420747744,0.2023028628037085,,
1447847025,0.29320729048051203,0.22378768948737487,,
1447847040,0.30129466773470337,0.11610270106401108,,
1447847055,0.18076253332633774,0.15578396852356718,,
1447847070,0.11711775611956812,0.32072587506574035,,
1447847085,0.12997210441122276,0.11028295376076094,,
1447847100,0.15809706114177782,0.018442616517120747,True,
1447847115,0.15589082607139665,0.01490452114405283,True,
1447847130,0.1529860943967118,0.1542035923357857,,
1447847145,0.11731241602966498,0.2112739158286559,,
1447847160,0.09707919429077068,0.1898858629115519,,
1447847175,0.16289795458432824,0.15520493141582362,,
1447847190,0.19912856252863195,0.09731624409367408,,
1447847205,0.16533553886667712,0.05779785753546358,,
1447847220,0.1494826664856116,0.018438017372417792,True,
1447847235,0.15107360196678624,0.06346472709356157,,
1447847250,0.11142766612504756,0.2671165997312174,,
1447847265,0.06471564953805034,0.3546203989004297,,OK; 
1447847280,0.06767806176666735,0.27518514078001033,,
1447847295,0.08580028231279516,0.3465083092030263,,
1447847310,0.08087464112978954,0.2920923273573082,,
1447847325,0.07116389276865312,0.3956794384092483,,
1447847340,0.0973895901405886,0.3342591743700198,,
1447847355,0.14451665586270412,0.2529460218915893,,
1447847370,0.1459064045256488,0.2089828024941476,,
1447847385,0.13897275771461198,0.21360061503712646,,
1447847400,0.16827979826276587,0.30461095863100435,,
1447847415,0.17114939160353967,0.3859811981335585,,
1447847430,0.15914809644803005,0.3929615582016157,,
1447847445,0.18701881806711207,0.3506243169120701,,
1447847460,0.18981778343884803,0.20363272921960526,,
1447847475,0.14982383408256855,0.3934466170622143,,
1447847490,0.12064029395640895,0.31688084697471186,,
1447847505,0.0865030633903691,0.3519167909564921,,
1447847520,0.04722962533094269,0.3745921653449297,,
1447847535,0.039596894123252166,0.38317028654841995,,
1447847550,0.07680332165277517,0.3843847856736738,,
1447847565,0.11293496606064055,0.3801601151613671,,
1447847580,0.13410220604849418,0.32426333215267755,,
1447847595,0.1592819032241599,0.20763094794545187,,
1447847610,0.1622774522325047,0.04739505586867242,True,
1447847625,0.16313697156056275,0.018197686146347283,True,
1447847640,0.1937917408597101,0.05906984007684524,,
1447847655,0.2312875004813557,0.07778162083328613,,
1447847670,0.24507216824546016,0.2784968217142699,,
1447847685,0.2206798418336025,0.1511503112348728,,OK; 
1447847700,0.19128825426598287,0.1620146952569293,,
1447847715,0.1616847745895418,0.1269577713300486,,
1447847730,0.1901286243372504,0.15507036132645582,,
1447847745,0.21696796626520207,0.07047583154598015,,
1447847760,0.20960016090999672,0.03544074566062399,True,
1447847775,0.1598769078422445,0.19229732442707556,,
1447847790,0.06566439290161001,0.4014976251857964,,
1447847805,0.0808003097697039,0.1733195026207662,,
1447847820,0.14054280256778226,0.10520251459224003,,
1447847835,0.1079176478236567,0.18232403957268206,,
1447847850,0.109980886338246,0.1304529716681189,,
1447847865,0.21358101466504556,0.19724042418449408,,
1447847880,0.20602966140553355,0.12475950930584455,,
1447847895,0.13838773956582498,0.1192816525808892,,
1447847910,0.15688380042787026,0.08533953922483457,,
1447847925,0.3083037217428551,0.0200086344074871,True,
1447847940,0.4346839202041543,0.04449331752993453,True,
1447847955,0.3433129417631796,0.07548680083465707,,
1447847970,0.2514205322803225,0.1250846799799821,,
1447847985,0.22080637595818026,0.03995975165124281,True,
1447848000,0.1783916184718718,0.02820146905551853,True,OK; 
1447848015,0.15751883488351207,0.10215474742959084,,
1447848030,0.2347752251695244,0.023896644208380276,True,
1447848045,0.3304314235029108,0.0064529232321424435,True,
1447848060,0.2860935393910909,0.0033919212818949124,True,
1447848075,0.1977744060428476,0.01782349917895571,True,
1447848090,0.15234942777448313,0.08051702008346624,,
1447848105,0.14804507716411922,0.03170825938930881,True,
1447848120,0.14225857556860896,0.02901671542342853,True,
1447848135,0.12755095811299616,0.0951610512176729,,
1447848150,0.11775248078386508,0.2773866356112071,,
1447848165,0.1133202676358627,0.32007396247287234,,
1447848180,0.1348166455879874,0.0652975282461893,,
1447848195,0.15414171691286396,0.07633580709104708,,
1447848210,0.14278066185758634,0.09695167165449006,,
1447848225,0.11108213216536822,0.16185682888770184,,
1447848240,0.15018259715974347,0.12326709760967315,,
1447848255,0.1829057574517701,0.3008984382453081,,
1447848270,0.1420724149248195,0.2311013858382716,,
1447848285,0.20421766182182227,0.18122412275286576,,
1447848300,0.3084315642425612,0.17151747783819465,,
1447848315,0.29571991221816085,0.16863026508206688,,
1447848330,0.24992205679216944,0.11813294259136088,,
1447848345,0.24010289443740385,0.05239014724753973,,
1447848360,0.17348501332081942,0.06147408283553636,,
1447848375,0.08755070827503607,0.20160732966121447,,
1447848390,0.07051666898347768,0.2943600589812901,,
1447848405,0.09905158323024256,0.334362918459192,,
1447848420,0.19048786462031025,0.2317297269346832,,
1447848435,0.21760914183675825,0.14462256442353555,,
1447848450,0.1385856122087703,0.10363744813567263,,
1447848465,0.12341963051211426,0.11682394409241482,,
1447848480,0.14205891122035985,0.09569303876393034,,
1447848495,0.15386314499968282,0.13128307091528474,,
1447848510,0.13967281112405158,0.10814814285170538,,
1447848525,0.1647768300791158,0.02702227823018135,True,
1447848540,0.242747574680646,0.04715143688954642,True,
1447848555,0.18421953142901432,0.14450044533780576,,
1447848570,0.12998815352331308,0.18338185012163136,,
1447848585,0.20681339407420726,0.218198899697372,,OK; 
1447848600,0.2493524682966525,0.04588918913844479,True,
1447848615,0.2893587474088472,0.008717044162204708,True,
1447848630,0.2752830870026525,0.0048258033808151,True,
1447848645,0.15135247939687854,0.023251054010169542,True,
1447848660,0.08400223896935939,0.2772131146406874,,
1447848675,0.08613227778152996,0.3944935964856837,,
1447848690,0.09915208381674276,0.28401119378382284,,
1447848705,0.11639889050056168,0.12281217876447945,,
1447848720,0.12686675506342518,0.08468803839787165,,
1447848735,0.1573848222542569,0.0798990170080612,,OK; 
1447848750,0.17886367353584345,0.1326453800442662,,
1447848765,0.1705958161416609,0.1568036088589829,,
1447848780,0.16975940107224116,0.1087677055374076,,
1447848795,0.17838337508441945,0.04173163721933402,True,
1447848810,0.15652888776289633,0.03684610868590297,True,
1447848825,0.11484988388430467,0.07459702061222725,,
1447848840,0.10744683121937272,0.2164197622184744,,
1447848855,0.13348148998493206,0.057182561300966835,,
1447848870,0.17169632573559876,0.1725477938702007,,
1447848885,0.17566208666440894,0.2035349289557652,,
1447848900,0.13729229903451656,0.2208726559770768,,OK; 
1447848915,0.07660351048132358,0.3436067595023128,,
1447848930,0.07299117561231154,0.3876614312025735,,
1447848945,0.1027637541396006,0.39463352414562586,,
1447848960,0.08865358039105023,0.3103328078448073,,
1447848975,0.08363506131257828,0.3602540073295866,,OK; 
1447848990,0.11985305958117308,0.22184819170371725,,
1447849005,0.22192414518205267,0.08055165821382858,,
1447849020,0.29781510442932874,0.01754669038925773,True,
1447849035,0.23196417693832055,0.054608528385191854,,
1447849050,0.13907683705056595,0.17840071832645885,,
1447849065,0.11603453962801555,0.20519414634753716,,
1447849080,0.13966588730597956,0.07183663653167045,,
1447849095,0.19191209599555129,0.0072330594282470325,True,
1447849110,0.20607466611911573,0.004380525042949578,True,
1447849125,0.16403547998847695,0.06356979998142849,,OK; 
1447849140,0.15639545516368591,0.3661357211089441,,
1447849155,0.15967762725281293,0.3931155524112798,,
1447849170,0.15313539541537693,0.2767859760934919,,
1447849185,0.21119955940757104,0.1593251671668227,,
1447849200,0.2432227459449901,0.053307031819661566,,
1447849215,0.20439960012891767,0.16601982294047885,,
1447849230,0.17285002136306513,0.18202292744042176,,
1447849245,0.1894032283144474,0.2255670233010479,,
1447849260,0.20636579743240804,0.2846353000069645,,
1447849275,0.14908624786380587,0.2688246263213186,,
1447849290,0.1023987844461566,0.29977227235629866,,
1447849305,0.12759216927810685,0.2770334088108372,,
1447849320,0.22827032781625656,0.2360283781976766,,OK; 
1447849335,0.19863566765837,0.2423629236830793,,
1447849350,0.09682552842678484,0.09911154692020982,,
1447849365,0.17708362070207315,0.022199349995678876,True,
1447849380,0.38274119556787933,0.005240889119671348,True,
1447849395,0.42851033570932107,0.003668796096419104,True,
1447849410,0.25047070735262417,0.0053340159793094895,True,
1447849425,0.11453548731137266,0.2011307438886521,,
1447849440,0.045948842071912535,0.38207459490190815,,
1447849455,0.04917715973000493,0.38351308424105535,,
1447849470,0.2034371784546884,0.11480800523840196,,
1447849485,0.26930212118714514,0.08267366072670619,,
1447849500,0.1294939143460936,0.061004846965212085,,
1447849515,0.05712549384656044,0.3788451734177017,,
1447849530,0.08037528156191348,0.3691331846485189,,
1447849545,0.116638154053605,0.141558235123683,,
1447849560,0.15050485406932765,0.2061081881623712,,
1447849575,0.16823182929925526,0.13184139636233325,,
1447849590,0.1904022735717549,0.16852829515390225,,
1447849605,0.21634182238812674,0.1495606807392384,,
1447849620,0.19773554097457915,0.12338279598759685,,
1447849635,0.1473808922978267,0.10933116854695847,,
1447849650,0.1298018984563744,0.18742332557298666,,
1447849665,0.11646687638393005,0.08661448959650521,,
1447849680,0.1550682798230267,0.07130528959855906,,OK; 
1447849695,0.22508662798644344,0.11301681015673005,,
1447849710,0.2625475401825552,0.022741430329141638,True,
1447849725,0.2294944783576841,0.022834445690025663,True,
1447849740,0.13781109272701264,0.1388703554603404,,
1447849755,0.10139972331748384,0.18807026667228005,,
1447849770,0.1325464355655786,0.1113230542565906,,
1447849785,0.2585224512960955,0.02434815744407969,True,
1447849800,0.4168689249158948,0.003191232900728019,True,
1447849815,0.28029580600245024,0.0183669345535725,True,
1447849830,0.07699504552180048,0.3910975374719871,,
1447849845,0.0,0.03578737393680294,True,
