,0,p_value
1448454580,0.268537967,0.003271492
1448454595,0.314432883,0.001402846
1448454610,0.171659162,0.00667934
1448454625,0.02703828,0.234918113
1448454640,0,0.02567978
1448455721,0.128183908,0.103928817
1448455736,0.093651672,0.014710403
1448455751,0.148131452,0.01133605
1448455766,0.217256454,0.005905491
1448455781,0.192040616,0.02619021
1448455796,0.113109413,0.017673206
1448455811,0.130923632,0.003832957
1448455826,0.196704384,0.00278645
1448455841,0.187783935,0.002443849
1448455856,0.224211743,0.024942093
1448455871,0.240398059,0.090066882
1448455886,0.166835098,0.105485657
1448455901,0.151322409,0.037327378
1448455916,0.154271637,0.063898759
1448455931,0.100689992,0.099312264
1448455946,0.085907094,0.116324992
1448455961,0.077275443,0.26445263
1448455976,0.058790216,0.260945976
1448455991,0.067579649,0.255726856
1448456006,0.054232286,0.26322085
1448456021,0.052820854,0.27382213
1448456036,0.073705791,0.172705153
1448456051,0.095333441,0.082285044
1448456066,0.131778539,0.038848019
1448456081,0.159493827,0.006051656
1448456096,0.357800957,0.001274559
1448456111,0.535805695,0.001619505
1448456126,0.365100768,0.00390706
1448456141,0.157141632,0.025099749
1448456156,0.105845897,0.12304127
1448456171,0.103913026,0.085490676
1448456186,0.091563012,0.235235255
1448456201,0.058051129,0.248261583
1448456216,0.042542333,0.181416102
1448456231,0.05152283,0.174598514
1448456246,0.059715142,0.248343658
1448456261,0.074073353,0.264561238
1448456276,0.098544421,0.08750567
1448456291,0.14374712,0.024169365
1448456306,0.180942697,0.023882894
1448456321,0.154105724,0.082376008
1448456336,0.123505885,0.103779168
1448456351,0.158041819,0.198508246
1448456366,0.165258748,0.047724448
1448456381,0.151842784,0.054685447
1448456396,0.154948148,0.091408955
1448456411,0.125709413,0.152171875
1448456426,0.088413908,0.152317251
1448456441,0.087488146,0.073562151
1448456456,0.136927219,0.03855639
1448456471,0.153419221,0.04159174
1448456486,0.138589201,0.053803765
1448456501,0.146600739,0.017930707
1448456516,0.12324576,0.011404206
1448456531,0.101939305,0.025022381
1448456546,0.158612215,0.02320905
1448456561,0.247393935,0.001819139
1448456576,0.230811947,0.006688694
1448456591,0.146364424,0.01856093
1448456606,0.140404692,0.031876519
1448456621,0.140010659,0.024039151
1448456636,0.13166623,0.015736269
1448456651,0.167209737,0.006714252
1448456666,0.191964588,0.01893064
1448456681,0.195451252,0.062626767
1448456696,0.163328935,0.090331451
1448456711,0.098431024,0.032252072
1448456726,0.09325897,0.021987685
1448456741,0.182974451,0.006615039
1448456756,0.272764681,0.000631023
1448456771,0.25411863,0.001369426
1448456786,0.136299119,0.016575634
1448456801,0.048124486,0.237900201
1448456816,0.0317001,0.243855409
1448456831,0.042008006,0.258853134
1448456846,0.071201588,0.251215045
1448456861,0.073807511,0.258079645
1448456876,0.1237494,0.033046914
1448456891,0.279004189,0.003313358
1448456906,0.30607985,0.001186779
1448456921,0.139127491,0.031453342
1448456936,0.048179909,0.231008043
1448456951,0.080558189,0.229305196
1448456966,0.120329701,0.022107126
1448456981,0.191886012,0.003789761
1448456996,0.18561383,0.011731002
1448457011,0.087692003,0.061631234
1448457026,0.061135831,0.264544215
1448457041,0.09835868,0.148900769
1448457056,0.154261609,0.010640939
1448457071,0.165128858,0.007434311
1448457086,0.164682134,0.0229225
1448457101,0.150970087,0.104332274
1448457116,0.083034917,0.163846376
1448457131,0.047753682,0.249655353
1448457146,0.041464011,0.21437734
1448457161,0.046162542,0.232472541
1448457176,0.066072513,0.239343913
1448457191,0.12101087,0.184965647
1448457206,0.202281801,0.031860609
1448457221,0.216553021,0.017404712
1448457236,0.185075136,0.012712675
1448457251,0.188217086,0.042387644
1448457266,0.173432229,0.155741957
1448457281,0.118073066,0.158259994
1448457296,0.071602785,0.174108837
1448457311,0.080750119,0.091888961
1448457326,0.102273969,0.072785294
1448457341,0.120713897,0.004120306
1448457356,0.261302189,6.02E-05
1448457371,0.383444354,6.87E-05
1448457386,0.281956269,0.001153082
1448457401,0.154956151,0.013538535
1448457416,0.151309009,0.014619207
1448457431,0.192452836,0.004862845
1448457446,0.195092381,0.006527025
1448457461,0.130976481,0.007034465
1448457476,0.075599797,0.031014186
1448457491,0.063327298,0.148962916
1448457506,0.076552301,0.21975209
1448457521,0.102195687,0.096638003
1448457536,0.101452224,0.068365866
1448457551,0.08973258,0.038301049
1448457566,0.128656919,0.009520698
1448457581,0.225361136,0.003320729
1448457596,0.243951104,0.000149513
1448457611,0.152258365,0.000682061
1448457626,0.122908266,0.004910517
1448457641,0.149165068,0.053333267
1448457656,0.121060125,0.070344227
1448457671,0.094520233,0.043487989
1448457686,0.106823037,0.04648113
1448457701,0.098221167,0.020858122
1448457716,0.084915591,0.031025818
1448457731,0.084443951,0.038741947
1448457746,0.098789459,0.159017966
1448457761,0.120610769,0.094372999
1448457776,0.14511735,0.026373705
1448457791,0.141009703,0.018968174
1448457806,0.128125294,0.033859535
1448457821,0.150878557,0.164706013
1448457836,0.153549754,0.016773472
1448457851,0.182072286,0.005849745
1448457866,0.241878705,0.000471619
1448457881,0.215955809,5.02E-05
1448457896,0.147321455,0.002429242
1448457911,0.100447459,0.063671867
1448457926,0.082908086,0.171468466
1448457941,0.112701825,0.074227323
1448457956,0.114937701,0.136600986
1448457971,0.069480018,0.206929375
1448457986,0.051726669,0.231735364
1448458001,0.077856606,0.183749836
1448458016,0.114376821,0.087946322
1448458031,0.109648816,0.096488361
1448458046,0.101878846,0.09281077
1448458061,0.127300998,0.140540613
1448458076,0.137494775,0.099220052
1448458091,0.137708076,0.075748538
1448458106,0.164280447,0.033555268
1448458121,0.202643422,0.058964595
1448458136,0.217210611,0.030806219
1448458151,0.178280621,0.056909194
1448458166,0.096091347,0.206671266
1448458181,0.050575145,0.260051324
1448458196,0.073248333,0.234701686
1448458211,0.126203983,0.176378715
1448458226,0.143385281,0.163733011
1448458241,0.117250141,0.1610458
1448458256,0.08673496,0.099510649
1448458271,0.071425808,0.164657857
1448458286,0.054237296,0.263822183
1448458301,0.040284718,0.255434037
1448458316,0.074019912,0.268722942
1448458331,0.14351868,0.173499716
1448458346,0.147920229,0.215329853
1448458361,0.108368505,0.159543225
1448458376,0.086844015,0.123143108
1448458391,0.097594638,0.167699112
1448458406,0.138089667,0.123188594
1448458421,0.151097614,0.106676626
1448458436,0.157073975,0.07405272
1448458451,0.177369213,0.02306939
1448458466,0.19466309,0.012157909
1448458481,0.173183004,0.03297321
1448458496,0.114909185,0.069960309
1448458511,0.088678402,0.249326404
1448458526,0.107559345,0.129238331
1448458541,0.160463872,0.047053932
1448458556,0.189503633,0.027264357
1448458571,0.156600016,0.028942147
1448458586,0.11820743,0.053745085
1448458601,0.095392095,0.082031
1448458616,0.079420417,0.153943406
1448458631,0.081697873,0.088801453
1448458646,0.17505974,0.017734184
1448458661,0.298354426,0.001393704
1448458676,0.314538011,0.000143431
1448458691,0.271481533,0.000381599
1448458706,0.193923774,0.008169103
1448458721,0.117829492,0.049050956
1448458736,0.111157623,0.058481578
1448458751,0.167340071,0.020060598
1448458766,0.187982061,0.016755822
1448458781,0.114006994,0.021602734
1448458796,0.06296249,0.062817787
1448458811,0.069959919,0.165731717
1448458826,0.122761876,0.093259562
1448458841,0.180732165,0.107697469
1448458856,0.160793885,0.093824419
1448458871,0.125328724,0.087765689
1448458886,0.130980156,0.108285674
1448458901,0.165356388,0.144731949
1448458916,0.163476251,0.057725882
1448458931,0.119579552,0.024895489
1448458946,0.085186098,0.06472656
1448458961,0.062794981,0.210621038
1448458976,0.100092095,0.241134808
1448458991,0.125898384,0.22729725
1448459006,0.070206964,0.24980622
1448459021,0.038555349,0.255342643
1448459036,0.09165803,0.181413119
1448459051,0.182329628,0.07853701
1448459066,0.185007268,0.079912569
1448459081,0.099114994,0.104854243
1448459096,0.052448468,0.233966518
1448459111,0.04677813,0.217570864
1448459126,0.054877373,0.162133871
1448459141,0.061242352,0.133638335
1448459156,0.0528664,0.14815229
1448459171,0.050541161,0.198307947
1448459186,0.074220836,0.156775624
1448459201,0.125045384,0.033964714
1448459216,0.154078635,0.032071898
1448459231,0.159428968,0.011012668
1448459246,0.172493594,0.007329086
1448459261,0.188447868,0.016175289
1448459276,0.166644148,0.090783208
1448459291,0.13098555,0.098521553
1448459306,0.13736301,0.098790777
1448459321,0.165861126,0.108180899
1448459336,0.174219549,0.011951229
1448459351,0.156951526,0.005153082
1448459366,0.138203449,0.013500939
1448459381,0.119049199,0.111215458
1448459396,0.097450483,0.054572592
1448459411,0.136553601,0.002778402
1448459426,0.217963463,0.000133974
1448459441,0.237256944,0.000153137
1448459456,0.21693783,0.000211752
1448459471,0.177538573,0.001484059
1448459486,0.125651428,0.019510197
1448459501,0.107091874,0.029780472
1448459516,0.113873364,0.019730083
1448459531,0.125827124,0.035959235
1448459546,0.138965204,0.091720295
1448459561,0.146942298,0.176966704
1448459576,0.130157026,0.192986924
