,0,p_value,relevant,trigger
1447850904,0.0747351493256845,0.16835514029845125,,OK; 
1447850919,0.08465966674599984,0.04608482019350519,True,
1447850934,0.15841882212714392,0.07032705324864459,,
1447850949,0.18343536746381614,0.06698864572092895,,
1447850964,0.11690195475979648,0.054091446524908236,,
1447850979,0.06904736566036274,0.11487145488498934,,
1447850994,0.09900699599677512,0.00949423995973128,True,
1447851009,0.1300014401390161,0.01217023006619682,True,
1447851024,0.10974928507677248,0.03333915764242501,True,
1447851039,0.13694044171773329,0.13140128312920138,,
1447851054,0.1660468669859329,0.12706745638269532,,
1447851069,0.14336229981267595,0.07731286965021746,,
1447851084,0.10727831417702932,0.1216852788818408,,
1447851099,0.07294515582700208,0.1559427900325677,,
1447851114,0.06465981809407204,0.20737976195361527,,
1447851129,0.0831363222792728,0.19922284939573895,,
1447851144,0.07374982500020369,0.2110309767364456,,
1447851159,0.05994531837612816,0.24268933859728176,,
1447851174,0.05934320587188587,0.23656209348761595,,OK; OK; 
1447851189,0.04927647404642111,0.2337980505069366,,
1447851204,0.09340899696312008,0.08916724131712674,,
1447851219,0.1748659974590865,0.02681305372192889,True,
1447851234,0.1842406303946104,0.01812519265410908,True,
1447851249,0.15606344819862775,0.056010935805290624,,
1447851264,0.1732446999327899,0.010610323554158188,True,
1447851279,0.28650753401034623,0.0026997635815335106,True,
1447851294,0.3188604511475851,0.0011260409236297985,True,
1447851309,0.1838944058889257,0.025215614085916386,True,
1447851324,0.0868393589697027,0.11769525245839815,,
1447851339,0.05832609349862239,0.17544664500997556,,
1447851354,0.059444676868826825,0.13164277993293794,,
1447851369,0.0991138267461208,0.2346873588749147,,
1447851384,0.10273938089580333,0.20775206103889385,,
1447851399,0.051402036275557485,0.24165663112321015,,
1447851414,0.026675797785804912,0.21387596767850467,,
1447851429,0.029676155089397912,0.21787818046597776,,
1447851444,0.043683175649208816,0.2303225225776371,,
1447851459,0.06840422611489817,0.20022680376325264,,
1447851474,0.06878819915499139,0.18326789098775173,,
1447851489,0.04606203317243216,0.1865584202428048,,
1447851504,0.046458229815903834,0.2276081785139849,,
1447851519,0.06955840122700532,0.21131016336163605,,
1447851534,0.08219841223927479,0.19488487628675036,,
1447851549,0.06364843716328984,0.1120528374271434,,
1447851564,0.05047040581158332,0.10983997866527448,,
1447851579,0.057071069262810165,0.20294897298647124,,
1447851594,0.053100367259874326,0.2245873212387107,,
1447851609,0.06079762751366063,0.2333668889039757,,
1447851624,0.0739071459988676,0.15779410724340742,,
1447851639,0.07493201831831996,0.1142195399550844,,
1447851654,0.07856662578223564,0.11843489880242344,,
1447851669,0.09390704466336894,0.0941863310204649,,
1447851684,0.10067617001617643,0.07197193359491984,,
1447851699,0.09135383108993328,0.08607891767995095,,
1447851714,0.1077974740095924,0.11120975369465608,,OK; OK; 
1447851729,0.15563648449869238,0.013772664724918752,True,
1447851744,0.2064422516520622,0.014508678817506697,True,
1447851759,0.1780192243141441,0.032011883350818206,True,
1447851774,0.11405499923609864,0.02511464581451536,True,
1447851789,0.12007882172688235,0.04816576599333563,True,
1447851804,0.12792304675373606,0.03053490737058801,True,
1447851819,0.10049992454527354,0.030164137060324076,True,
1447851834,0.0976394595371604,0.028801694116482014,True,
1447851849,0.12200021840542888,0.03312002109671821,True,
1447851864,0.1305867232922328,0.07908226323248709,,
1447851879,0.14060418272580946,0.06481555796318275,,
1447851894,0.18413340565559527,0.007557841289754709,True,
1447851909,0.23581020270551925,0.0009660912759667287,True,
1447851924,0.28519310780666585,0.0004152956938409517,True,
1447851939,0.28568838232924937,1.1933890520372645e-05,True,
1447851954,0.21648444360046012,0.000473243265693708,True,OK; OK; 
1447851969,0.1530296344229576,0.019619047064354345,True,
1447851984,0.10492228255641636,0.15717730033331487,,
1447851999,0.08311293644923666,0.18972832051246602,,
1447852014,0.08413073850538233,0.23344309876785085,,
1447852029,0.07517227591542905,0.2340071608176732,,
1447852044,0.057679654955842236,0.24618169695273856,,
1447852059,0.1106032465894878,0.03648842187495127,True,
1447852074,0.21440429408773995,0.008823052232391243,True,
1447852089,0.2011826639426689,0.014436824001425753,True,
1447852104,0.08813092518643821,0.032801316232804426,True,
1447852119,0.03278821474668587,0.23595034538981904,,
1447852134,0.04395881356126252,0.2351332062018691,,
1447852149,0.07985127254944102,0.1124707456163126,,
1447852164,0.14056799197289355,0.04049799289546153,True,
1447852179,0.15292451004509486,0.06454190391653779,,
1447852194,0.10267586387440752,0.2046368524432151,,
1447852209,0.09185339888184677,0.24618403483031825,,
1447852224,0.10840635673282993,0.2084201976850356,,
1447852239,0.1164128642911004,0.0570548268775023,,
1447852254,0.1657283160350545,0.05103004043606448,,
1447852269,0.22704663408496345,0.07339286767857603,,
1447852284,0.19122075297600905,0.05660967089068506,,
1447852299,0.10101916067249894,0.10140964358250973,,
1447852314,0.056789345637925114,0.2268409735419409,,
1447852329,0.03206789833685242,0.1881968306513376,,
1447852344,0.02842073601223688,0.20986974310394,,
1447852359,0.04987884926262413,0.2489702081180254,,
1447852374,0.07872366448534103,0.22278091409004444,,
1447852389,0.1014943458142762,0.1100048876251174,,
1447852404,0.11811035299636108,0.09232482510688446,,
1447852419,0.14085327511139625,0.06351129655704997,,
1447852434,0.14413605842597252,0.0697873442444248,,
1447852449,0.0901633062986952,0.20821663132075374,,
1447852464,0.04113795175383106,0.2347287104189947,,
1447852479,0.028828574990432936,0.23054033840295615,,
1447852494,0.05643826669553435,0.1973877783472561,,
1447852509,0.09130867626456228,0.1608039813188819,,
1447852524,0.09614315938855596,0.045829308670791824,True,OK; OK; 
1447852539,0.12800977636940847,0.03214743986813054,True,
1447852554,0.16416704906178606,0.034911098981692625,True,
1447852569,0.12114200437398193,0.059902665016873566,,
1447852584,0.06144345280102024,0.17018901155921198,,
1447852599,0.05919477550497045,0.1374864194290838,,
1447852614,0.09371615075994894,0.07037333067665043,,
1447852629,0.12436590455685878,0.11753644626242075,,
1447852644,0.0908317720607818,0.033993360694174385,True,
1447852659,0.05587757522928214,0.06895634189676615,,
1447852674,0.05137171325820244,0.12824774512909168,,
1447852689,0.053419462452989834,0.12187371558889833,,
1447852704,0.0825733116693398,0.0727567009486446,,
1447852719,0.0971066870767169,0.03486578131336124,True,
1447852734,0.09438436169873296,0.009666826965536841,True,
1447852749,0.09190412741408577,0.010950703215573315,True,
1447852764,0.1195284353310456,0.017555436800919047,True,
1447852779,0.1339102448079295,0.00786275647719148,True,
1447852794,0.09307306976470464,0.006706095552262082,True,
1447852809,0.08059154907301412,0.02191257482362829,True,
1447852824,0.08626605842716671,0.1438212386677003,,
1447852839,0.07825318845747495,0.08020163389131439,,
1447852854,0.07369133086781482,0.06447296756903831,,
1447852869,0.093075161266267,0.1307165132370224,,
1447852884,0.13142215150410771,0.035454811732404966,True,
1447852899,0.14247088800211827,0.004796389905544364,True,
1447852914,0.08965736073718747,0.010997409844996578,True,OK; 
1447852929,0.04537507622508933,0.16972849783450802,,OK; 
1447852944,0.08619185249081013,0.15010890536155286,,
1447852959,0.14066856646105336,0.15128357396922307,,
1447852974,0.10251588174509743,0.1779418911556543,,OK; OK; 
1447852989,0.08103236669358264,0.12529112801221426,,
1447853004,0.14557122049160962,0.18715390260503448,,
1447853019,0.1566218509251689,0.11375815561540233,,
1447853034,0.1149869734398716,0.03351066849405905,True,
1447853049,0.09514996758483883,0.0632558028146002,,
1447853064,0.08631973747303727,0.05167086933538025,,
1447853079,0.07741294062471996,0.14503775612242975,,
1447853094,0.050745116555870835,0.2393994340563137,,
1447853109,0.041256437115543,0.2387584422131941,,OK; 
1447853124,0.06033648316439761,0.17347217143976876,,
1447853139,0.05350839904370777,0.19127578607543785,,
1447853154,0.04857868192406945,0.23473556883544666,,
1447853169,0.055507886728988036,0.19055066598809453,,
