,0,p_value,relevant,trigger
1447848870,0.2380669740327923,5.952620707877079e-05,True,
1447848885,0.2147403318928471,0.00470249003390318,True,
1447848900,0.1761397567153695,0.014258688263116569,True,OK; 
1447848915,0.14844049094839112,0.016714665236797946,True,
1447848930,0.1681946984658625,0.09653073347358256,,
1447848945,0.16370227644235905,0.13477109085752328,,
1447848960,0.15251624771108874,0.12045299890879113,,
1447848975,0.10770074054038077,0.11032260477982847,,OK; 
1447848990,0.055663588466705965,0.06928483178694479,,
1447849005,0.04083418655222287,0.059056502328966476,,
1447849020,0.03429751460467936,0.06875210892229047,,
1447849035,0.051391459027323935,0.10230949355802874,,
1447849050,0.1030478538280356,0.12695963691011686,,
1447849065,0.1219731805718834,0.1292138854761224,,
1447849080,0.11708141966575555,0.10044401619287373,,
1447849095,0.1517205984839425,0.09903409595060148,,
1447849110,0.17885525803716024,0.0758966928660845,,
1447849125,0.15961981476182566,0.10550276116579067,,OK; 
1447849140,0.1507745498242847,0.05127677177009474,,
1447849155,0.1930624450404933,0.04980669376828386,True,
1447849170,0.2032094247939784,0.017257438005761714,True,
1447849185,0.17862271713679154,0.010613036543975,True,
1447849200,0.16712646546141413,0.03804016340857618,True,
1447849215,0.1399664999348008,0.02719909816384157,True,
1447849230,0.1508464145381218,0.03541694897771523,True,
1447849245,0.24148803972639085,0.011503224308630712,True,
1447849260,0.33891431400820693,0.009033303708733694,True,
1447849275,0.32435310801320616,0.00912929365402948,True,
1447849290,0.2228649675520004,0.018775269829230924,True,
1447849305,0.1611976789150988,0.04142178891172474,True,
1447849320,0.1277394204140031,0.017131746951407102,True,OK; 
1447849335,0.15146784226630222,0.014878221524469453,True,
1447849350,0.2260546412477941,0.058945124571224035,,
1447849365,0.2100261833370237,0.021162914614014573,True,
1447849380,0.1433254112132211,0.02288877775761249,True,
1447849395,0.1596698650772949,0.007749442369756461,True,
1447849410,0.20284616145534715,0.010228075124351605,True,
1447849425,0.16611220838950047,0.017603587179479296,True,
1447849440,0.11576291282907572,0.03794278348693402,True,
1447849455,0.10895822922376187,0.0566906214714287,,
1447849470,0.1612196374622468,0.002666275154499111,True,
1447849485,0.2335835985911401,0.002611480872813406,True,
1447849500,0.21195743570242945,0.0038987688349996353,True,
1447849515,0.16242210939765048,0.0007763376100660697,True,
1447849530,0.1715648303895611,0.0003948158388595204,True,
1447849545,0.18276159893527846,0.0036304888866902406,True,
1447849560,0.1765362490982543,0.003305969956175409,True,
1447849575,0.21413062470524807,0.02520684813232281,True,
1447849590,0.2565022268688306,0.0054672968751002145,True,
1447849605,0.24750464854788026,0.006635578884218507,True,
1447849620,0.2256393815104881,0.003678663188864275,True,
1447849635,0.21060689858173426,0.000494858137407099,True,
1447849650,0.15997592385666992,0.003428197598086594,True,
1447849665,0.11574139912665808,0.0797495264237118,,
1447849680,0.12886693476457875,0.12642031799134135,,OK; 
1447849695,0.1364912613773154,0.1159006062504249,,
1447849710,0.13209591569916238,0.01707770064403706,True,
1447849725,0.1646056167417574,0.005563186119150668,True,
1447849740,0.21755447724666,0.001276698248889357,True,
1447849755,0.2466756098307562,0.00433096171172145,True,
1447849770,0.2302203378942347,0.006530915736479535,True,
1447849785,0.1801215972290673,0.007489477952996112,True,
1447849800,0.1737741960265093,0.02563172607365073,True,
1447849815,0.11032600953163547,0.1245868525927829,,
1447849830,0.027170141025375603,0.07492151671111796,,
1447849845,0.0,0.01666669407767544,True,
