,0,p_value,relevant,trigger
1448451445,0.04543803620502763,0.5318436653306914,,
1448451460,0.030648528914028517,0.7120452829683371,,
1448451475,0.01341616401082232,0.5468731891885202,,
1448451490,0.01788758135225229,0.6963364036808625,,
1448451505,0.043579505380059634,0.7509772470982394,,
1448451520,0.04143073068845792,0.7346059975179476,,
1448451535,0.03349955147443124,0.7430061015720705,,goose and the joey appeared; End of scene 6. Ted goes for a drink. 0:22:22. Albert appears next.  ; 
1448451550,0.11656963721289232,0.6375419681950947,,
1448451565,0.30226059634608304,0.19652630777642915,,
1448451580,0.3571330065037894,0.092742970827075,,
1448451595,0.1886419805683192,0.2544445622048462,,
1448451610,0.05090710610900029,0.687355029433426,,
1448451625,0.11439501657567078,0.4019671573151275,,
1448451640,0.18648251549464626,0.4651276908010576,,Rose exits; 
1448451655,0.13150854389873082,0.22986488623461201,,
1448451670,0.0991883995867102,0.4738939954391636,,goose was chasing Albert; Albert exits. Goose follows. 0:24;45; 
1448451685,0.0604350606867115,0.6671476267540927,,Goose bite Ted; 
1448451700,0.028908629454780975,0.7107453405014889,,Ted was drunk and tried to get the collar on Joey; 
1448451715,0.08933085391077587,0.7654470934616198,,
1448451730,0.13906235737840295,0.6916653996379066,,
1448451745,0.12774554895568185,0.4477177101559143,,
1448451760,0.13919754052397487,0.453676635115864,,Ted's first whip; ted tried to hot joey; 
1448451775,0.16064692949110165,0.13399664992306265,,Joey kicks Ted; 
1448451790,0.1532621078091128,0.21936867941947788,,Rose appears and stop Ted; 
1448451805,0.11430324559756624,0.2096127430068146,,
1448451820,0.0819160598743091,0.5726841908953982,,
1448451835,0.08282255093810584,0.7109864773949164,,
1448451850,0.05570889577453948,0.7275915918365177,,Joey became anxious; Albert calms Joey. Lulilule; 
1448451865,0.05495454079579068,0.6746891698344456,,
1448451880,0.1435090707889733,0.4623140992431142,,
1448451895,0.18421204874695105,0.3869819428738257,,Albert called Ted shirker; 
1448451910,0.12051523590773773,0.1885612974589881,,
1448451925,0.07815146130520725,0.3258071513192173,,
1448451940,0.12114616022331665,0.18242545524029447,,
1448451955,0.200814690171997,0.2246816850417266,,
1448451970,0.17213178051210762,0.21812893803740974,,
1448451985,0.10119657028230801,0.14561312051093206,,
1448452000,0.1314386141235949,0.4219875045812326,,
1448452015,0.17710348979619078,0.14276723201175118,,
1448452030,0.14252371511546827,0.3273065405340672,,Rose lets go of albert's hands 0:29:47; 
1448452045,0.120505068191395,0.3458864392041955,,Albert said to joey he is too stupid; 
1448452060,0.1465054322214514,0.4238351622683144,,
1448452075,0.09795894061814514,0.5218279012047075,,
1448452090,0.06156761729034627,0.6963547179865798,,
1448452105,0.10628555868228734,0.7194242234083859,,
1448452120,0.1546228061162192,0.17482560483655513,,Albert whistles again; Owl whistle by albert; 
1448452135,0.1760806984085925,0.13264765392268354,,
1448452150,0.1597864646403536,0.20418474816104445,,
1448452165,0.10156354622625627,0.2540978239523789,,
1448452180,0.085177028069958,0.4553661933027647,,
1448452195,0.1323523171774788,0.3740087086938062,,
1448452210,0.1619411385015525,0.3879652524084449,,Albert successfully put the collar on the back of the Joey; Joey finally puts on harness; 
1448452225,0.10744740090793424,0.4278275642440299,,
1448452240,0.0624664235429564,0.6031811209319236,,
1448452255,0.08420022906360948,0.4080275286817002,,Goose appears; 
1448452270,0.1650982002848128,0.12002690550740194,,Albert shoos the goose the second time; 
1448452285,0.29964319560381303,0.032564236709297915,True,
1448452300,0.2664204031631969,0.040082086032960255,True,
1448452315,0.11286284452928386,0.14673482754537373,,
1448452330,0.03365911376233963,0.4952484442164453,,
1448452345,0.09734489222895698,0.7147718357552225,,
1448452360,0.1927763611375066,0.5278993281427558,,Albert flow down when Joey tried to plough; 
1448452375,0.12957192865876033,0.6308441788530995,,3 more days; 
1448452390,0.04298393361102476,0.7191059964110629,,
1448452405,0.04339788785970094,0.6638627753285176,,the goose hold its two wings up to the sky; 
1448452420,0.07192479665211711,0.4553180924357793,,
1448452435,0.06032704268706475,0.6201691208388593,,
1448452450,0.0557055646225992,0.6539510509578828,,Last day left; 
1448452465,0.16426404264940336,0.3067243299806153,,Joey knee down on the floor; Music stops; 
1448452480,0.23534504297594186,0.045765732312474786,True,The goose bite Billy; Goose pecks on billy behind him; 
1448452495,0.14328916834548044,0.06863331774659462,,
1448452510,0.06492806121603739,0.19435552947541002,,
1448452525,0.0949287010051853,0.3119454938208005,,
1448452540,0.19680587347008704,0.02127871045116972,True,
1448452555,0.35808289069898697,0.02569172036474865,True,
1448452570,0.3494659984899239,0.08767045752611834,,Ted and Arthur agree on the finishing line; 
1448452585,0.18978419582963613,0.0182243144171184,True,
1448452600,0.19084311166501025,0.009855859748019849,True,Albert shouts: Go; 
1448452615,0.21516123322299285,0.00499893123255713,True,
1448452630,0.1591580696176547,0.008998552712495203,True,
1448452645,0.13467828032158025,0.16843998187536086,,the audience sing for joey plough; Start of singing; 
1448452660,0.10113517090213034,0.4595644260854971,,
1448452675,0.08639134466537694,0.4601520190924632,,The song started high; Loudest part of the music begins; 
1448452690,0.13898398281368932,0.3796680894420404,,
1448452705,0.1625730039414701,0.2361844235480408,,Joey is successful ploughing; All cheer. Joey reaches finishing line; 
1448452720,0.111828488405548,0.12922824120305326,,
1448452735,0.10960933134364227,0.1509706420385569,,
1448452750,0.12381286892039688,0.2074937433516517,,The bell rings.1914;August 5th; Bell ringing; 
1448452765,0.1125420975853242,0.2687794544673346,,
1448452780,0.13144216531320307,0.11367979317941045,,
1448452795,0.18344091646367225,0.2146849729676735,,arm came; Trumpeting begins. ; 
1448452810,0.21856789863925005,0.71029566354737,,
1448452825,0.17796675458793595,0.5376665990616273,,the first flash; Topthorn marches onto the stage; 
1448452840,0.11419108217726295,0.3451788496409938,,
1448452855,0.06430218588533612,0.5643729887416481,,
1448452870,0.07470211143978285,0.3471462031902853,,second flash; Begin of singing; 
1448452885,0.1858588062762428,0.4291711599143197,,
1448452900,0.2522673605015433,0.08527026348832246,,
1448452915,0.18543034398616426,0.07092649021198022,,
1448452930,0.15432561004291653,0.1487164637665179,,
1448452945,0.21763952732885752,0.32827949814425395,,3rd flash; 
1448452960,0.2526142050825985,0.305872518090173,,Arthur takes out a dagger for billy; 
1448452975,0.1857727661563848,0.1294941211672855,,Arthur gave the knife to Billy; 
1448452990,0.12453728442020802,0.08285231595538782,,
1448453005,0.12704311548104874,0.2101033652237773,,
1448453020,0.11963920264154974,0.10208634148871956,,4th flash; Ted brings in Joey ( music in there background); Ted brought Joey in; 
1448453035,0.13083463231902434,0.1772098607614592,,army singing again; 
1448453050,0.16988660415320525,0.1935491000523185,,
1448453065,0.13359539776319934,0.4835118231262279,,
1448453080,0.1211089651075184,0.1335365924939898,,
1448453095,0.21641526155373533,0.12826806600995014,,
1448453110,0.3070205299572369,0.15005821555024787,,Albert enters and is upset with Ted for selling Joey; 
1448453125,0.34256316711163304,0.06328446476180771,,Ted got 100 pounds by selling Joey; 
1448453140,0.2900694843504909,0.013371572057325762,True,
1448453155,0.2304246527531796,0.014495166099924744,True,5th flash; 
1448453170,0.19347995364265014,0.09041613054944768,,
1448453185,0.1318632398305433,0.11907512988203535,,6th flash; 
1448453200,0.07231024526454159,0.13328313869354588,,
1448453215,0.09094179803077228,0.3950124502131128,,
1448453230,0.12007921711678295,0.4660086632859469,,
1448453245,0.1482679167164807,0.18038817914361832,,
1448453260,0.17633370370348028,0.4275591722962378,,
