,0,p_value
1448365828,0.139783386,0.20483041
1448365843,0.063366794,0.142292875
1448365858,0.069742543,0.218654453
1448365873,0.089411842,0.308411019
1448365888,0.134809227,0.248111062
1448365903,0.169803069,0.0877375
1448365918,0.17182885,0.175056068
1448365933,0.132610141,0.178759425
1448365948,0.126358125,0.088376596
1448365963,0.219114868,0.039160536
1448365978,0.328360014,0.017501161
1448365993,0.335620198,0.033267674
1448366008,0.308256999,0.016041644
1448366023,0.343116719,0.050294295
1448366038,0.309018803,0.110910732
1448366053,0.244474744,0.033848916
1448366068,0.267450349,0.018234737
1448366083,0.275024986,0.056076976
1448366098,0.234368514,0.022662263
1448366113,0.239449957,0.01255127
1448366128,0.26442738,0.03793063
1448366143,0.283942829,0.003205217
1448366158,0.285110778,0.030932846
1448366173,0.216940293,0.097972924
1448366188,0.140087154,0.078306914
1448366203,0.111031085,0.094816898
1448366218,0.107696679,0.142952987
1448366233,0.138109085,0.137544396
1448366248,0.269684737,0.024104157
1448366263,0.317610918,0.010813583
1448366278,0.201447616,0.003138034
1448366293,0.288792894,0.018960211
1448366308,0.521650034,0.031048968
1448366323,0.51325486,0.014199194
1448366338,0.34837764,0.003662454
1448366353,0.24895115,0.005996856
1448366368,0.216731627,0.068773782
1448366383,0.179653124,0.182135676
1448366398,0.220550102,0.038013011
1448366413,0.339618753,0.025201438
1448366428,0.28314013,0.032901475
1448366443,0.16168648,0.043741684
1448366458,0.149584108,0.149637073
1448366473,0.130388509,0.177290459
1448366488,0.111190523,0.164665464
1448366503,0.135511585,0.10192594
1448366518,0.171638212,0.109815629
1448366533,0.183842223,0.177992974
1448366548,0.132187033,0.175021808
1448366563,0.143991741,0.081305283
1448366578,0.164409485,0.148447378
1448366593,0.091955332,0.186154614
1448366608,0.072743896,0.301026577
1448366623,0.169053409,0.234772317
1448366638,0.312744844,0.149852912
1448366653,0.340987997,0.008843651
1448366668,0.37262214,0.00104757
1448366683,0.377553114,0.003959489
1448366698,0.22763029,0.028724619
1448366713,0.259240575,0.014687425
1448366728,0.469609075,0.007598108
1448366743,0.539363633,0.002251253
1448366758,0.510381019,0.000667911
1448366773,0.457095573,0.013108193
1448366788,0.26214252,0.028972671
1448366803,0.16817979,0.047219698
1448366818,0.276446081,0.047780301
1448366833,0.297897495,0.011082658
1448366848,0.197809588,0.012575784
1448366863,0.125181486,0.042223626
1448366878,0.184024164,0.157009176
1448366893,0.258945676,0.093661786
1448366908,0.193520268,0.189322359
1448366923,0.154039408,0.042509658
1448366938,0.389056955,0.01326926
1448366953,0.550439995,0.027836728
1448366968,0.393067583,0.001635971
1448366983,0.251866408,0.022138585
1448366998,0.194135494,0.050700679
1448367013,0.141103144,0.131246774
1448367028,0.144218346,0.157849593
1448367043,0.437546799,0.000111207
1448367058,0.864676808,1.51E-05
1448367073,0.75352236,8.16E-06
1448367088,0.348604834,0.001310979
1448367103,0.166461577,0.125414274
1448367118,0.095037272,0.216104477
1448367133,0.083223977,0.178609134
1448367148,0.181950314,0.240640448
1448367163,0.209912877,0.201811975
1448367178,0.117143717,0.115213135
1448367193,0.080883369,0.305795185
1448367208,0.061568542,0.214262752
1448367223,0.081061946,0.252085765
1448367238,0.170409589,0.275438755
1448367253,0.180763715,0.302269518
1448367268,0.10386927,0.291619276
1448367283,0.083536335,0.164715419
1448367298,0.231563062,0.052423882
1448367313,0.452237259,0.022892085
1448367328,0.481390106,0.015155504
1448367343,0.333641342,0.092842188
1448367358,0.181601118,0.211586316
1448367373,0.126839198,0.203330998
1448367388,0.157561913,0.086541031
1448367403,0.281864053,0.014441039
1448367418,0.35981351,0.031625938
1448367433,0.229548423,0.05732614
1448367448,0.193316924,0.100167127
1448367463,0.376717675,0.135350213
1448367478,0.380590088,0.068449886
1448367493,0.247580132,0.067869931
1448367508,0.237486152,0.101270243
1448367523,0.240894322,0.042837626
1448367538,0.306894626,0.05651508
1448367553,0.274533902,0.043260172
1448367568,0.225102736,0.030856136
1448367583,0.33379024,0.01510254
1448367598,0.441797257,0.00757863
1448367613,0.416092499,0.015726853
1448367628,0.216965811,0.033568524
1448367643,0.068877706,0.129911897
1448367658,0.09069577,0.243611477
1448367673,0.168467697,0.135671515
1448367688,0.194424823,0.022183358
1448367703,0.243733578,0.019469651
1448367718,0.278716779,0.042308026
1448367733,0.214414631,0.030337015
1448367748,0.190831252,0.028714915
1448367763,0.20909657,0.013505217
1448367778,0.228088435,0.016513139
1448367793,0.235701511,0.067271486
1448367808,0.20874074,0.035294008
1448367823,0.293840514,0.025136796
1448367838,0.342918364,0.015372111
1448367853,0.197922465,0.027480469
1448367868,0.084968027,0.090407134
1448367883,0.09391075,0.214410219
1448367898,0.162610369,0.095548105
1448367913,0.21301551,0.057483435
1448367928,0.221466285,0.0189059
1448367943,0.213415484,0.018033048
1448367958,0.167803355,0.072305006
1448367973,0.216909338,0.077994546
1448367988,0.367704369,0.048833015
1448368003,0.454584301,0.002151804
1448368018,0.546625918,0.003434255
1448368033,0.505511391,0.005324068
1448368048,0.31559323,0.005636208
1448368063,0.200299763,0.038958583
1448368078,0.223293623,0.002081554
1448368093,0.275295128,0.001295086
1448368108,0.24772775,0.010858945
1448368123,0.229144263,0.047535035
1448368138,0.20291032,0.160031006
1448368153,0.122762379,0.206687281
1448368168,0.061349766,0.282870536
1448368183,0.192196708,0.059667182
1448368198,0.459221657,0.005979147
1448368213,0.470305715,0.011123314
1448368228,0.267345954,0.0005776
1448368243,0.277788597,0.003006733
1448368258,0.406513347,0.00078369
1448368273,0.240572269,0.003337639
1448368288,0.037933006,0.157450851
1448368303,0,0.033778201
1448369297,0.214799202,0.154121509
1448369312,0.149021654,0.05156861
1448369327,0.144606547,0.197065375
1448369342,0.206986777,0.071046712
1448369357,0.245168047,0.078064599
1448369372,0.174900612,0.063316103
1448369387,0.195322725,0.037911983
1448369402,0.285246108,0.0099167
1448369417,0.240039105,0.005713936
1448369432,0.172082087,0.042124951
1448369447,0.147564502,0.205005157
1448369462,0.118977553,0.190994129
1448369477,0.119820049,0.139300109
1448369492,0.148682562,0.164860237
1448369507,0.17440177,0.152752862
1448369522,0.190617317,0.05514274
1448369537,0.136964984,0.151112015
1448369552,0.096494304,0.250699772
1448369567,0.110212,0.337403726
1448369582,0.100729467,0.268812432
1448369597,0.125303576,0.3031836
1448369612,0.116289169,0.244412412
1448369627,0.115350671,0.237618718
1448369642,0.225064911,0.129558924
1448369657,0.252494625,0.031174061
1448369672,0.392557495,0.012672951
1448369687,0.607864166,0.004761031
1448369702,0.462241566,0.013590314
1448369717,0.169765379,0.036063341
1448369732,0.090012304,0.328318472
1448369747,0.121086746,0.263637146
1448369762,0.127923422,0.26337588
1448369777,0.126190036,0.146087309
1448369792,0.099098035,0.281111556
1448369807,0.0560832,0.289639322
1448369822,0.03325274,0.24481003
1448369837,0.032293019,0.251379001
1448369852,0.086075951,0.308209846
1448369867,0.194722133,0.081932188
1448369882,0.262983201,0.101153286
1448369897,0.230915544,0.202761747
1448369912,0.177657349,0.222141843
1448369927,0.215922316,0.312092593
1448369942,0.204129593,0.179422074
1448369957,0.139362315,0.182029144
1448369972,0.143018212,0.158962764
1448369987,0.140740216,0.102691556
1448370002,0.093065504,0.156816068
1448370017,0.135935926,0.03508862
1448370032,0.263191144,0.007104525
1448370047,0.23703297,0.011635022
1448370062,0.14760496,0.059767225
1448370077,0.219138399,0.031421851
1448370092,0.299557246,0.031863579
1448370107,0.198595526,0.077476629
1448370122,0.118130826,0.141587976
1448370137,0.241022538,0.046036132
1448370152,0.284613761,0.074873976
1448370167,0.171824027,0.049784296
1448370182,0.220627357,0.129782255
1448370197,0.31462266,0.133113354
1448370212,0.260295663,0.049937941
1448370227,0.268524362,0.009630334
1448370242,0.353543422,0.008521563
1448370257,0.339638955,0.014440581
1448370272,0.26162668,0.04344259
1448370287,0.218964825,0.009973107
1448370302,0.232989453,0.002852777
1448370317,0.272407465,0.006300934
1448370332,0.321938298,0.000196952
1448370347,0.330390181,0.001058477
1448370362,0.252106969,0.017475682
1448370377,0.132181978,0.29372114
1448370392,0.056539581,0.321282808
1448370407,0.065040128,0.320750054
1448370422,0.066775089,0.319695487
1448370437,0.032245545,0.251045051
1448370452,0.053162607,0.243411275
1448370467,0.227583905,0.025824641
1448370482,0.314577035,0.002713822
1448370497,0.182736575,0.012301595
1448370512,0.106593523,0.220027086
1448370527,0.11133572,0.264790636
1448370542,0.124669913,0.112474484
1448370557,0.202033038,0.044186699
1448370572,0.198964393,0.087299571
1448370587,0.138665395,0.248778447
1448370602,0.217076825,0.318418112
1448370617,0.308483453,0.309005478
1448370632,0.242234825,0.030150662
1448370647,0.189176347,0.018775717
1448370662,0.318133974,0.10766202
1448370677,0.319175104,0.186753581
1448370692,0.15419866,0.228174148
1448370707,0.07472128,0.326137776
1448370722,0.064110731,0.29741707
1448370737,0.049027942,0.261439713
1448370752,0.04779937,0.320295507
1448370767,0.139075592,0.316346117
1448370782,0.264809747,0.067591302
1448370797,0.280086941,0.059151609
1448370812,0.270598814,0.042181658
1448370827,0.328228232,0.031523114
1448370842,0.334155038,0.110865139
1448370857,0.252047539,0.091140527
1448370872,0.244896559,0.046321124
1448370887,0.389933633,0.036799372
1448370902,0.392587038,0.033764221
1448370917,0.308126333,0.002025998
1448370932,0.334766677,0.004495367
1448370947,0.260938065,0.009900567
1448370962,0.156263372,0.043132686
1448370977,0.160276139,0.038302009
1448370992,0.218855252,0.035649081
1448371007,0.287934113,0.006953787
1448371022,0.280600083,0.051008349
1448371037,0.158135094,0.073450954
1448371052,0.065473358,0.160536629
1448371067,0.081739855,0.216295139
1448371082,0.154679232,0.101270536
1448371097,0.198660011,0.036953525
1448371112,0.15364032,0.064278543
1448371127,0.116849182,0.08348715
1448371142,0.146912715,0.020915559
1448371157,0.267298855,0.002670679
1448371172,0.313852069,0.000372117
1448371187,0.184878413,0.002704872
1448371202,0.088325212,0.075052407
1448371217,0.057029929,0.331681001
1448371232,0.053576439,0.282983861
1448371247,0.130031174,0.167304633
1448371262,0.194397717,0.125366512
1448371277,0.172988821,0.07034532
1448371292,0.164448622,0.041256473
1448371307,0.211143295,0.005857415
1448371322,0.266457541,0.013522119
1448371337,0.32293622,0.007498717
1448371352,0.371505797,0.002551712
1448371367,0.281745189,0.019887482
1448371382,0.131999879,0.027722136
1448371397,0.1087164,0.106411693
1448371412,0.14000705,0.038407425
1448371427,0.200791567,0.022793054
1448371442,0.311472022,0.001926326
1448371457,0.29553903,0.001729813
1448371472,0.184236064,0.01584282
1448371487,0.127641741,0.258953325
1448371502,0.115831019,0.241258033
1448371517,0.158876115,0.292657483
1448371532,0.140636513,0.314617514
1448371547,0.085885693,0.313104349
